entry_type,meta_layer,issuer,issuer_type,governance_layer,geographic_scope,status,mandate,sector_applicability,standard_id,name_full,name_short,year_published,year_first,domain,sub_domain,sigma_id,why_it_matters,key_outputs,official_url,data_source,notes
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 7702,Interworking between the Session Initiation Protocol (SIP) and the Extensible Messaging and Presence Protocol (XMPP): Groupchat,RFC 7702,2015,2015,Information Technology,Internet Standards,DG-IETF-RFC7702-2015,Core internet protocol standard,RFC 7702,https://www.rfc-editor.org/rfc/rfc7702.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 7703,Experience with Testing of Mapping of Address and Port Using Translation (MAP-T),RFC 7703,2015,2015,Information Technology,Internet Standards,DG-IETF-RFC7703-2015,Core internet protocol standard,RFC 7703,https://www.rfc-editor.org/rfc/rfc7703.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 7704,An IETF with Much Diversity and Professional Conduct,RFC 7704,2015,2015,Information Technology,Internet Standards,DG-IETF-RFC7704-2015,Core internet protocol standard,RFC 7704,https://www.rfc-editor.org/rfc/rfc7704.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 7705,Autonomous System Migration Mechanisms and Their Effects on the BGP AS_PATH Attribute,RFC 7705,2015,2015,Information Technology,Internet Standards,DG-IETF-RFC7705-2015,Core internet protocol standard,RFC 7705,https://www.rfc-editor.org/rfc/rfc7705.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 7706,Decreasing Access Time to Root Servers by Running One on Loopback,RFC 7706,2015,2015,Information Technology,Internet Standards,DG-IETF-RFC7706-2015,Core internet protocol standard,RFC 7706,https://www.rfc-editor.org/rfc/rfc7706.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 7707,Network Reconnaissance in IPv6 Networks,RFC 7707,2016,2016,Information Technology,Internet Standards,DG-IETF-RFC7707-2016,Core internet protocol standard,RFC 7707,https://www.rfc-editor.org/rfc/rfc7707.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 7708,Using a Generic Associated Channel Label as a Virtual Circuit Connectivity Verification Channel Indicator,RFC 7708,2015,2015,Information Technology,Internet Standards,DG-IETF-RFC7708-2015,Core internet protocol standard,RFC 7708,https://www.rfc-editor.org/rfc/rfc7708.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 7709,Requirements for Very Fast Setup of GMPLS Label Switched Paths (LSPs),RFC 7709,2015,2015,Information Technology,Internet Standards,DG-IETF-RFC7709-2015,Core internet protocol standard,RFC 7709,https://www.rfc-editor.org/rfc/rfc7709.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 7710,Captive-Portal Identification Using DHCP or Router Advertisements (RAs),RFC 7710,2015,2015,Information Technology,Internet Standards,DG-IETF-RFC7710-2015,Core internet protocol standard,RFC 7710,https://www.rfc-editor.org/rfc/rfc7710.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 7711,PKIX over Secure HTTP (POSH),RFC 7711,2015,2015,Information Technology,Internet Standards,DG-IETF-RFC7711-2015,Core internet protocol standard,RFC 7711,https://www.rfc-editor.org/rfc/rfc7711.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 7712,Domain Name Associations (DNA) in the Extensible Messaging and Presence Protocol (XMPP),RFC 7712,2015,2015,Information Technology,Internet Standards,DG-IETF-RFC7712-2015,Core internet protocol standard,RFC 7712,https://www.rfc-editor.org/rfc/rfc7712.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 7713,"Congestion Exposure (ConEx) Concepts, Abstract Mechanism, and Requirements",RFC 7713,2015,2015,Information Technology,Internet Standards,DG-IETF-RFC7713-2015,Core internet protocol standard,RFC 7713,https://www.rfc-editor.org/rfc/rfc7713.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 7714,AES-GCM Authenticated Encryption in the Secure Real-time Transport Protocol (SRTP),RFC 7714,2015,2015,Information Technology,Internet Standards,DG-IETF-RFC7714-2015,Core internet protocol standard,RFC 7714,https://www.rfc-editor.org/rfc/rfc7714.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 7715,Multipoint LDP (mLDP) Node Protection,RFC 7715,2016,2016,Information Technology,Internet Standards,DG-IETF-RFC7715-2016,Core internet protocol standard,RFC 7715,https://www.rfc-editor.org/rfc/rfc7715.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 7716,Global Table Multicast with BGP Multicast VPN (BGP-MVPN) Procedures,RFC 7716,2015,2015,Information Technology,Internet Standards,DG-IETF-RFC7716-2015,Core internet protocol standard,RFC 7716,https://www.rfc-editor.org/rfc/rfc7716.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 7717,IKEv2-Derived Shared Secret Key for the One-Way Active Measurement Protocol (OWAMP) and Two-Way Active Measurement Protocol (TWAMP),RFC 7717,2015,2015,Information Technology,Internet Standards,DG-IETF-RFC7717-2015,Core internet protocol standard,RFC 7717,https://www.rfc-editor.org/rfc/rfc7717.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 7718,Registries for the One-Way Active Measurement Protocol (OWAMP),RFC 7718,2015,2015,Information Technology,Internet Standards,DG-IETF-RFC7718-2015,Core internet protocol standard,RFC 7718,https://www.rfc-editor.org/rfc/rfc7718.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 7719,DNS Terminology,RFC 7719,2015,2015,Information Technology,Internet Standards,DG-IETF-RFC7719-2015,Core internet protocol standard,RFC 7719,https://www.rfc-editor.org/rfc/rfc7719.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 7720,DNS Root Name Service Protocol and Deployment Requirements,RFC 7720,2015,2015,Information Technology,Internet Standards,DG-IETF-RFC7720-2015,Core internet protocol standard,RFC 7720,https://www.rfc-editor.org/rfc/rfc7720.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 7721,Security and Privacy Considerations for IPv6 Address Generation Mechanisms,RFC 7721,2016,2016,Information Technology,Internet Standards,DG-IETF-RFC7721-2016,Core internet protocol standard,RFC 7721,https://www.rfc-editor.org/rfc/rfc7721.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 7722,Multi-Topology Extension for the Optimized Link State Routing Protocol Version 2 (OLSRv2),RFC 7722,2015,2015,Information Technology,Internet Standards,DG-IETF-RFC7722-2015,Core internet protocol standard,RFC 7722,https://www.rfc-editor.org/rfc/rfc7722.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 7723,Port Control Protocol (PCP) Anycast Addresses,RFC 7723,2016,2016,Information Technology,Internet Standards,DG-IETF-RFC7723-2016,Core internet protocol standard,RFC 7723,https://www.rfc-editor.org/rfc/rfc7723.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 7724,Active DHCPv4 Lease Query,RFC 7724,2015,2015,Information Technology,Internet Standards,DG-IETF-RFC7724-2015,Core internet protocol standard,RFC 7724,https://www.rfc-editor.org/rfc/rfc7724.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 7725,An HTTP Status Code to Report Legal Obstacles,RFC 7725,2016,2016,Information Technology,Internet Standards,DG-IETF-RFC7725-2016,Core internet protocol standard,RFC 7725,https://www.rfc-editor.org/rfc/rfc7725.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 7726,Clarifying Procedures for Establishing BFD Sessions for MPLS Label Switched Paths (LSPs),RFC 7726,2016,2016,Information Technology,Internet Standards,DG-IETF-RFC7726-2016,Core internet protocol standard,RFC 7726,https://www.rfc-editor.org/rfc/rfc7726.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 7727,Spanning Tree Protocol (STP) Application of the Inter-Chassis Communication Protocol (ICCP),RFC 7727,2016,2016,Information Technology,Internet Standards,DG-IETF-RFC7727-2016,Core internet protocol standard,RFC 7727,https://www.rfc-editor.org/rfc/rfc7727.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 7728,RTP Stream Pause and Resume,RFC 7728,2016,2016,Information Technology,Internet Standards,DG-IETF-RFC7728-2016,Core internet protocol standard,RFC 7728,https://www.rfc-editor.org/rfc/rfc7728.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 7729,Forwarding and Control Element Separation (ForCES) Logical Functional Block (LFB) Subsidiary Management,RFC 7729,2015,2015,Information Technology,Internet Standards,DG-IETF-RFC7729-2015,Core internet protocol standard,RFC 7729,https://www.rfc-editor.org/rfc/rfc7729.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 7730,Resource Public Key Infrastructure (RPKI) Trust Anchor Locator,RFC 7730,2016,2016,Information Technology,Internet Standards,DG-IETF-RFC7730-2016,Core internet protocol standard,RFC 7730,https://www.rfc-editor.org/rfc/rfc7730.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 7731,Multicast Protocol for Low-Power and Lossy Networks (MPL),RFC 7731,2016,2016,Information Technology,Internet Standards,DG-IETF-RFC7731-2016,Core internet protocol standard,RFC 7731,https://www.rfc-editor.org/rfc/rfc7731.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 7732,Forwarder Policy for Multicast with Admin-Local Scope in the Multicast Protocol for Low-Power and Lossy Networks (MPL),RFC 7732,2016,2016,Information Technology,Internet Standards,DG-IETF-RFC7732-2016,Core internet protocol standard,RFC 7732,https://www.rfc-editor.org/rfc/rfc7732.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 7733,Applicability Statement: The Use of the Routing Protocol for Low-Power and Lossy Networks (RPL) Protocol Suite in Home Automation and Building Control,RFC 7733,2016,2016,Information Technology,Internet Standards,DG-IETF-RFC7733-2016,Core internet protocol standard,RFC 7733,https://www.rfc-editor.org/rfc/rfc7733.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 7734,Support for Shortest Path Bridging MAC Mode over Ethernet VPN (EVPN),RFC 7734,2016,2016,Information Technology,Internet Standards,DG-IETF-RFC7734-2016,Core internet protocol standard,RFC 7734,https://www.rfc-editor.org/rfc/rfc7734.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 7735,Tracking Reviews of Documents,RFC 7735,2016,2016,Information Technology,Internet Standards,DG-IETF-RFC7735-2016,Core internet protocol standard,RFC 7735,https://www.rfc-editor.org/rfc/rfc7735.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 7736,Content Delivery Network Interconnection (CDNI) Media Type Registration,RFC 7736,2015,2015,Information Technology,Internet Standards,DG-IETF-RFC7736-2015,Core internet protocol standard,RFC 7736,https://www.rfc-editor.org/rfc/rfc7736.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 7737,Label Switched Path (LSP) Ping and Traceroute Reply Mode Simplification,RFC 7737,2016,2016,Information Technology,Internet Standards,DG-IETF-RFC7737-2016,Core internet protocol standard,RFC 7737,https://www.rfc-editor.org/rfc/rfc7737.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 7738,A Uniform Resource Name (URN) Namespace for the Consultative Committee for Space Data Systems (CCSDS),RFC 7738,2016,2016,Information Technology,Internet Standards,DG-IETF-RFC7738-2016,Core internet protocol standard,RFC 7738,https://www.rfc-editor.org/rfc/rfc7738.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 7739,Security Implications of Predictable Fragment Identification Values,RFC 7739,2016,2016,Information Technology,Internet Standards,DG-IETF-RFC7739-2016,Core internet protocol standard,RFC 7739,https://www.rfc-editor.org/rfc/rfc7739.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 7740,Simulating Partial Mesh of Multipoint-to-Multipoint (MP2MP) Provider Tunnels with Ingress Replication,RFC 7740,2016,2016,Information Technology,Internet Standards,DG-IETF-RFC7740-2016,Core internet protocol standard,RFC 7740,https://www.rfc-editor.org/rfc/rfc7740.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 7741,RTP Payload Format for VP8 Video,RFC 7741,2016,2016,Information Technology,Internet Standards,DG-IETF-RFC7741-2016,Core internet protocol standard,RFC 7741,https://www.rfc-editor.org/rfc/rfc7741.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 7742,WebRTC Video Processing and Codec Requirements,RFC 7742,2016,2016,Information Technology,Internet Standards,DG-IETF-RFC7742-2016,Core internet protocol standard,RFC 7742,https://www.rfc-editor.org/rfc/rfc7742.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 7743,Relayed Echo Reply Mechanism for Label Switched Path (LSP) Ping,RFC 7743,2016,2016,Information Technology,Internet Standards,DG-IETF-RFC7743-2016,Core internet protocol standard,RFC 7743,https://www.rfc-editor.org/rfc/rfc7743.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 7744,Use Cases for Authentication and Authorization in Constrained Environments,RFC 7744,2016,2016,Information Technology,Internet Standards,DG-IETF-RFC7744-2016,Core internet protocol standard,RFC 7744,https://www.rfc-editor.org/rfc/rfc7744.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 7745,XML Schemas for Reverse DNS Management,RFC 7745,2016,2016,Information Technology,Internet Standards,DG-IETF-RFC7745-2016,Core internet protocol standard,RFC 7745,https://www.rfc-editor.org/rfc/rfc7745.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 7746,Label Switched Path (LSP) Self-Ping,RFC 7746,2016,2016,Information Technology,Internet Standards,DG-IETF-RFC7746-2016,Core internet protocol standard,RFC 7746,https://www.rfc-editor.org/rfc/rfc7746.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 7747,Basic BGP Convergence Benchmarking Methodology for Data-Plane Convergence,RFC 7747,2016,2016,Information Technology,Internet Standards,DG-IETF-RFC7747-2016,Core internet protocol standard,RFC 7747,https://www.rfc-editor.org/rfc/rfc7747.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 7748,Elliptic Curves for Security,RFC 7748,2016,2016,Information Technology,Internet Standards,DG-IETF-RFC7748-2016,Core internet protocol standard,RFC 7748,https://www.rfc-editor.org/rfc/rfc7748.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 7749,"The ""xml2rfc"" Version 2 Vocabulary",RFC 7749,2016,2016,Information Technology,Internet Standards,DG-IETF-RFC7749-2016,Core internet protocol standard,RFC 7749,https://www.rfc-editor.org/rfc/rfc7749.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 7750,Differentiated Service Code Point and Explicit Congestion Notification Monitoring in the Two-Way Active Measurement Protocol (TWAMP),RFC 7750,2016,2016,Information Technology,Internet Standards,DG-IETF-RFC7750-2016,Core internet protocol standard,RFC 7750,https://www.rfc-editor.org/rfc/rfc7750.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 7751,Kerberos Authorization Data Container Authenticated by Multiple Message Authentication Codes (MACs),RFC 7751,2016,2016,Information Technology,Internet Standards,DG-IETF-RFC7751-2016,Core internet protocol standard,RFC 7751,https://www.rfc-editor.org/rfc/rfc7751.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 7752,North-Bound Distribution of Link-State and Traffic Engineering (TE) Information Using BGP,RFC 7752,2016,2016,Information Technology,Internet Standards,DG-IETF-RFC7752-2016,Core internet protocol standard,RFC 7752,https://www.rfc-editor.org/rfc/rfc7752.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 7753,Port Control Protocol (PCP) Extension for Port-Set Allocation,RFC 7753,2016,2016,Information Technology,Internet Standards,DG-IETF-RFC7753-2016,Core internet protocol standard,RFC 7753,https://www.rfc-editor.org/rfc/rfc7753.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 7754,Technical Considerations for Internet Service Blocking and Filtering,RFC 7754,2016,2016,Information Technology,Internet Standards,DG-IETF-RFC7754-2016,Core internet protocol standard,RFC 7754,https://www.rfc-editor.org/rfc/rfc7754.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 7755,SIIT-DC: Stateless IP/ICMP Translation for IPv6 Data Center Environments,RFC 7755,2016,2016,Information Technology,Internet Standards,DG-IETF-RFC7755-2016,Core internet protocol standard,RFC 7755,https://www.rfc-editor.org/rfc/rfc7755.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 7756,Stateless IP/ICMP Translation for IPv6 Internet Data Center Environments (SIIT-DC): Dual Translation Mode,RFC 7756,2016,2016,Information Technology,Internet Standards,DG-IETF-RFC7756-2016,Core internet protocol standard,RFC 7756,https://www.rfc-editor.org/rfc/rfc7756.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 7757,Explicit Address Mappings for Stateless IP/ICMP Translation,RFC 7757,2016,2016,Information Technology,Internet Standards,DG-IETF-RFC7757-2016,Core internet protocol standard,RFC 7757,https://www.rfc-editor.org/rfc/rfc7757.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 7758,Time Capability in NETCONF,RFC 7758,2016,2016,Information Technology,Internet Standards,DG-IETF-RFC7758-2016,Core internet protocol standard,RFC 7758,https://www.rfc-editor.org/rfc/rfc7758.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 7759,"Configuration of Proactive Operations, Administration, and Maintenance (OAM) Functions for MPLS-Based Transport Networks Using Label Switched Path (LSP) Ping",RFC 7759,2016,2016,Information Technology,Internet Standards,DG-IETF-RFC7759-2016,Core internet protocol standard,RFC 7759,https://www.rfc-editor.org/rfc/rfc7759.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 7760,Statement of Work for Extensions to the IETF Datatracker for Author Statistics,RFC 7760,2016,2016,Information Technology,Internet Standards,DG-IETF-RFC7760-2016,Core internet protocol standard,RFC 7760,https://www.rfc-editor.org/rfc/rfc7760.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 7761,Protocol Independent Multicast - Sparse Mode (PIM-SM): Protocol Specification (Revised),RFC 7761,2016,2016,Information Technology,Internet Standards,DG-IETF-RFC7761-2016,Core internet protocol standard,RFC 7761,https://www.rfc-editor.org/rfc/rfc7761.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 7762,Initial Assignment for the Content Security Policy Directives Registry,RFC 7762,2016,2016,Information Technology,Internet Standards,DG-IETF-RFC7762-2016,Core internet protocol standard,RFC 7762,https://www.rfc-editor.org/rfc/rfc7762.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 7763,The text/markdown Media Type,RFC 7763,2016,2016,Information Technology,Internet Standards,DG-IETF-RFC7763-2016,Core internet protocol standard,RFC 7763,https://www.rfc-editor.org/rfc/rfc7763.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 7764,"Guidance on Markdown: Design Philosophies, Stability Strategies, and Select Registrations",RFC 7764,2016,2016,Information Technology,Internet Standards,DG-IETF-RFC7764-2016,Core internet protocol standard,RFC 7764,https://www.rfc-editor.org/rfc/rfc7764.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 7765,TCP and Stream Control Transmission Protocol (SCTP) RTO Restart,RFC 7765,2016,2016,Information Technology,Internet Standards,DG-IETF-RFC7765-2016,Core internet protocol standard,RFC 7765,https://www.rfc-editor.org/rfc/rfc7765.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 7766,DNS Transport over TCP - Implementation Requirements,RFC 7766,2016,2016,Information Technology,Internet Standards,DG-IETF-RFC7766-2016,Core internet protocol standard,RFC 7766,https://www.rfc-editor.org/rfc/rfc7766.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 7767,Application-Initiated Check-Pointing via the Port Control Protocol (PCP),RFC 7767,2016,2016,Information Technology,Internet Standards,DG-IETF-RFC7767-2016,Core internet protocol standard,RFC 7767,https://www.rfc-editor.org/rfc/rfc7767.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 7768,Port Management to Reduce Logging in Large-Scale NATs,RFC 7768,2016,2016,Information Technology,Internet Standards,DG-IETF-RFC7768-2016,Core internet protocol standard,RFC 7768,https://www.rfc-editor.org/rfc/rfc7768.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 7769,Media Access Control (MAC) Address Withdrawal over Static Pseudowire,RFC 7769,2016,2016,Information Technology,Internet Standards,DG-IETF-RFC7769-2016,Core internet protocol standard,RFC 7769,https://www.rfc-editor.org/rfc/rfc7769.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 7770,Extensions to OSPF for Advertising Optional Router Capabilities,RFC 7770,2016,2016,Information Technology,Internet Standards,DG-IETF-RFC7770-2016,Core internet protocol standard,RFC 7770,https://www.rfc-editor.org/rfc/rfc7770.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 7771,Switching Provider Edge (S-PE) Protection for MPLS and MPLS Transport Profile (MPLS-TP) Static Multi-Segment Pseudowires,RFC 7771,2016,2016,Information Technology,Internet Standards,DG-IETF-RFC7771-2016,Core internet protocol standard,RFC 7771,https://www.rfc-editor.org/rfc/rfc7771.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 7772,Reducing Energy Consumption of Router Advertisements,RFC 7772,2016,2016,Information Technology,Internet Standards,DG-IETF-RFC7772-2016,Core internet protocol standard,RFC 7772,https://www.rfc-editor.org/rfc/rfc7772.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 7773,Authentication Context Certificate Extension,RFC 7773,2016,2016,Information Technology,Internet Standards,DG-IETF-RFC7773-2016,Core internet protocol standard,RFC 7773,https://www.rfc-editor.org/rfc/rfc7773.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 7774,Multicast Protocol for Low-Power and Lossy Networks (MPL) Parameter Configuration Option for DHCPv6,RFC 7774,2016,2016,Information Technology,Internet Standards,DG-IETF-RFC7774-2016,Core internet protocol standard,RFC 7774,https://www.rfc-editor.org/rfc/rfc7774.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 7775,IS-IS Route Preference for Extended IP and IPv6 Reachability,RFC 7775,2016,2016,Information Technology,Internet Standards,DG-IETF-RFC7775-2016,Core internet protocol standard,RFC 7775,https://www.rfc-editor.org/rfc/rfc7775.html,IETF RFC Editor,
