entry_type,meta_layer,issuer,issuer_type,governance_layer,geographic_scope,status,mandate,sector_applicability,standard_id,name_full,name_short,year_published,year_first,domain,sub_domain,sigma_id,why_it_matters,key_outputs,official_url,data_source,notes
Standard,"L3 Society, Governance & Law",ILO,UN Agency,International,Global,Active,Voluntary,Labour and employment,R128,"Invalidity, Old-Age and Survivors' Benefits Recommendation, 1967",R128,1967,1967,Labour & Employment,Recommendations,LS-ILO-R128-1967,International labour standard setting minimum conditions for workers worldwide,R128,https://www.ilo.org/dyn/normlex/en/f?p=NORMLEXPUB:12100:0::NO::P12100_INSTRUMENT_ID:128,ILO NORMLEX,ILO Recommendation adopted in 1967
Standard,"L3 Society, Governance & Law",ILO,UN Agency,International,Global,Active,Voluntary,Labour and employment,R129,"Communication within the Undertaking Recommendation, 1967",R129,1967,1967,Labour & Employment,Recommendations,LS-ILO-R129-1967,International labour standard setting minimum conditions for workers worldwide,R129,https://www.ilo.org/dyn/normlex/en/f?p=NORMLEXPUB:12100:0::NO::P12100_INSTRUMENT_ID:129,ILO NORMLEX,ILO Recommendation adopted in 1967
Standard,"L3 Society, Governance & Law",ILO,UN Agency,International,Global,Active,Voluntary,Labour and employment,R130,"Examination of Grievances Recommendation, 1967",R130,1967,1967,Labour & Employment,Recommendations,LS-ILO-R130-1967,International labour standard setting minimum conditions for workers worldwide,R130,https://www.ilo.org/dyn/normlex/en/f?p=NORMLEXPUB:12100:0::NO::P12100_INSTRUMENT_ID:130,ILO NORMLEX,ILO Recommendation adopted in 1967
Standard,"L3 Society, Governance & Law",ILO,UN Agency,International,Global,Active,Voluntary,Labour and employment,R131,"Minimum Wage Fixing Machinery Recommendation, 1928",R131,1928,1928,Labour & Employment,Recommendations,LS-ILO-R131-1928,International labour standard setting minimum conditions for workers worldwide,R131,https://www.ilo.org/dyn/normlex/en/f?p=NORMLEXPUB:12100:0::NO::P12100_INSTRUMENT_ID:131,ILO NORMLEX,ILO Recommendation adopted in 1928
Standard,"L3 Society, Governance & Law",ILO,UN Agency,International,Global,Active,Voluntary,Labour and employment,R132,"Older Workers Recommendation, 1980",R132,1980,1980,Labour & Employment,Recommendations,LS-ILO-R132-1980,International labour standard setting minimum conditions for workers worldwide,R132,https://www.ilo.org/dyn/normlex/en/f?p=NORMLEXPUB:12100:0::NO::P12100_INSTRUMENT_ID:132,ILO NORMLEX,ILO Recommendation adopted in 1980
Standard,"L3 Society, Governance & Law",ILO,UN Agency,International,Global,Active,Voluntary,Labour and employment,R133,"Public Works Programmes Recommendation, 1937",R133,1937,1937,Labour & Employment,Recommendations,LS-ILO-R133-1937,International labour standard setting minimum conditions for workers worldwide,R133,https://www.ilo.org/dyn/normlex/en/f?p=NORMLEXPUB:12100:0::NO::P12100_INSTRUMENT_ID:133,ILO NORMLEX,ILO Recommendation adopted in 1937
Standard,"L3 Society, Governance & Law",ILO,UN Agency,International,Global,Active,Voluntary,Labour and employment,R134,"Medical Care Recommendation, 1969",R134,1969,1969,Labour & Employment,Recommendations,LS-ILO-R134-1969,International labour standard setting minimum conditions for workers worldwide,R134,https://www.ilo.org/dyn/normlex/en/f?p=NORMLEXPUB:12100:0::NO::P12100_INSTRUMENT_ID:134,ILO NORMLEX,ILO Recommendation adopted in 1969
Standard,"L3 Society, Governance & Law",ILO,UN Agency,International,Global,Active,Voluntary,Labour and employment,R135,"Paid Educational Leave Recommendation, 1974",R135,1974,1974,Labour & Employment,Recommendations,LS-ILO-R135-1974,International labour standard setting minimum conditions for workers worldwide,R135,https://www.ilo.org/dyn/normlex/en/f?p=NORMLEXPUB:12100:0::NO::P12100_INSTRUMENT_ID:135,ILO NORMLEX,ILO Recommendation adopted in 1974
Standard,"L3 Society, Governance & Law",ILO,UN Agency,International,Global,Active,Voluntary,Labour and employment,R136,"Special Youth Schemes Recommendation, 1970",R136,1970,1970,Labour & Employment,Recommendations,LS-ILO-R136-1970,International labour standard setting minimum conditions for workers worldwide,R136,https://www.ilo.org/dyn/normlex/en/f?p=NORMLEXPUB:12100:0::NO::P12100_INSTRUMENT_ID:136,ILO NORMLEX,ILO Recommendation adopted in 1970
Standard,"L3 Society, Governance & Law",ILO,UN Agency,International,Global,Active,Voluntary,Labour and employment,R137,"Vocational Training Recommendation, 1962",R137,1962,1962,Labour & Employment,Recommendations,LS-ILO-R137-1962,International labour standard setting minimum conditions for workers worldwide,R137,https://www.ilo.org/dyn/normlex/en/f?p=NORMLEXPUB:12100:0::NO::P12100_INSTRUMENT_ID:137,ILO NORMLEX,ILO Recommendation adopted in 1962
Standard,"L3 Society, Governance & Law",ILO,UN Agency,International,Global,Active,Voluntary,Labour and employment,R138,"Employment Service Recommendation, 1935",R138,1935,1935,Labour & Employment,Recommendations,LS-ILO-R138-1935,International labour standard setting minimum conditions for workers worldwide,R138,https://www.ilo.org/dyn/normlex/en/f?p=NORMLEXPUB:12100:0::NO::P12100_INSTRUMENT_ID:138,ILO NORMLEX,ILO Recommendation adopted in 1935
Standard,"L3 Society, Governance & Law",ILO,UN Agency,International,Global,Active,Voluntary,Labour and employment,R139,"Vocational Rehabilitation and Employment (Disabled Persons) Recommendation, 1955",R139,1955,1955,Labour & Employment,Recommendations,LS-ILO-R139-1955,International labour standard setting minimum conditions for workers worldwide,R139,https://www.ilo.org/dyn/normlex/en/f?p=NORMLEXPUB:12100:0::NO::P12100_INSTRUMENT_ID:139,ILO NORMLEX,ILO Recommendation adopted in 1955
Standard,"L3 Society, Governance & Law",ILO,UN Agency,International,Global,Active,Voluntary,Labour and employment,R140,"Paid Vacations (Seafarers) Recommendation, 1946",R140,1946,1946,Labour & Employment,Recommendations,LS-ILO-R140-1946,International labour standard setting minimum conditions for workers worldwide,R140,https://www.ilo.org/dyn/normlex/en/f?p=NORMLEXPUB:12100:0::NO::P12100_INSTRUMENT_ID:140,ILO NORMLEX,ILO Recommendation adopted in 1946
Standard,"L3 Society, Governance & Law",ILO,UN Agency,International,Global,Active,Voluntary,Labour and employment,R141,"Rural Workers' Organisations Recommendation, 1975",R141,1975,1975,Labour & Employment,Recommendations,LS-ILO-R141-1975,International labour standard setting minimum conditions for workers worldwide,R141,https://www.ilo.org/dyn/normlex/en/f?p=NORMLEXPUB:12100:0::NO::P12100_INSTRUMENT_ID:141,ILO NORMLEX,ILO Recommendation adopted in 1975
Standard,"L3 Society, Governance & Law",ILO,UN Agency,International,Global,Active,Voluntary,Labour and employment,R142,"Human Resources Development Recommendation, 1975",R142,1975,1975,Labour & Employment,Recommendations,LS-ILO-R142-1975,International labour standard setting minimum conditions for workers worldwide,R142,https://www.ilo.org/dyn/normlex/en/f?p=NORMLEXPUB:12100:0::NO::P12100_INSTRUMENT_ID:142,ILO NORMLEX,ILO Recommendation adopted in 1975
Standard,"L3 Society, Governance & Law",ILO,UN Agency,International,Global,Active,Voluntary,Labour and employment,R143,"Migrant Workers Recommendation, 1975",R143,1975,1975,Labour & Employment,Recommendations,LS-ILO-R143-1975,International labour standard setting minimum conditions for workers worldwide,R143,https://www.ilo.org/dyn/normlex/en/f?p=NORMLEXPUB:12100:0::NO::P12100_INSTRUMENT_ID:143,ILO NORMLEX,ILO Recommendation adopted in 1975
Standard,"L3 Society, Governance & Law",ILO,UN Agency,International,Global,Active,Voluntary,Labour and employment,R144,"Tripartite Consultation Recommendation, 1976",R144,1976,1976,Labour & Employment,Recommendations,LS-ILO-R144-1976,International labour standard setting minimum conditions for workers worldwide,R144,https://www.ilo.org/dyn/normlex/en/f?p=NORMLEXPUB:12100:0::NO::P12100_INSTRUMENT_ID:144,ILO NORMLEX,ILO Recommendation adopted in 1976
Standard,"L3 Society, Governance & Law",ILO,UN Agency,International,Global,Active,Voluntary,Labour and employment,R145,"Seafarers' Annual Leave with Pay Recommendation, 1976",R145,1976,1976,Labour & Employment,Recommendations,LS-ILO-R145-1976,International labour standard setting minimum conditions for workers worldwide,R145,https://www.ilo.org/dyn/normlex/en/f?p=NORMLEXPUB:12100:0::NO::P12100_INSTRUMENT_ID:145,ILO NORMLEX,ILO Recommendation adopted in 1976
Standard,"L3 Society, Governance & Law",ILO,UN Agency,International,Global,Active,Voluntary,Labour and employment,R146,"Merchant Shipping (Minimum Standards) Recommendation, 1976",R146,1976,1976,Labour & Employment,Recommendations,LS-ILO-R146-1976,International labour standard setting minimum conditions for workers worldwide,R146,https://www.ilo.org/dyn/normlex/en/f?p=NORMLEXPUB:12100:0::NO::P12100_INSTRUMENT_ID:146,ILO NORMLEX,ILO Recommendation adopted in 1976
Standard,"L3 Society, Governance & Law",ILO,UN Agency,International,Global,Active,Voluntary,Labour and employment,R147,"Working Environment (Air Pollution, Noise and Vibration) Recommendation, 1977",R147,1977,1977,Labour & Employment,Recommendations,LS-ILO-R147-1977,International labour standard setting minimum conditions for workers worldwide,R147,https://www.ilo.org/dyn/normlex/en/f?p=NORMLEXPUB:12100:0::NO::P12100_INSTRUMENT_ID:147,ILO NORMLEX,ILO Recommendation adopted in 1977
Standard,"L3 Society, Governance & Law",ILO,UN Agency,International,Global,Active,Voluntary,Labour and employment,R148,"Nursing Personnel Recommendation, 1977",R148,1977,1977,Labour & Employment,Recommendations,LS-ILO-R148-1977,International labour standard setting minimum conditions for workers worldwide,R148,https://www.ilo.org/dyn/normlex/en/f?p=NORMLEXPUB:12100:0::NO::P12100_INSTRUMENT_ID:148,ILO NORMLEX,ILO Recommendation adopted in 1977
Standard,"L3 Society, Governance & Law",ILO,UN Agency,International,Global,Active,Voluntary,Labour and employment,R149,"Employment and Conditions of Service of Teachers Recommendation, 1966",R149,1966,1966,Labour & Employment,Recommendations,LS-ILO-R149-1966,International labour standard setting minimum conditions for workers worldwide,R149,https://www.ilo.org/dyn/normlex/en/f?p=NORMLEXPUB:12100:0::NO::P12100_INSTRUMENT_ID:149,ILO NORMLEX,ILO Recommendation adopted in 1966
Standard,"L3 Society, Governance & Law",ILO,UN Agency,International,Global,Active,Voluntary,Labour and employment,R150,"Labour Administration Recommendation, 1978",R150,1978,1978,Labour & Employment,Recommendations,LS-ILO-R150-1978,International labour standard setting minimum conditions for workers worldwide,R150,https://www.ilo.org/dyn/normlex/en/f?p=NORMLEXPUB:12100:0::NO::P12100_INSTRUMENT_ID:150,ILO NORMLEX,ILO Recommendation adopted in 1978
Standard,"L3 Society, Governance & Law",ILO,UN Agency,International,Global,Active,Voluntary,Labour and employment,R151,"Rural Workers' Organisations Recommendation, 1975",R151,1975,1975,Labour & Employment,Recommendations,LS-ILO-R151-1975,International labour standard setting minimum conditions for workers worldwide,R151,https://www.ilo.org/dyn/normlex/en/f?p=NORMLEXPUB:12100:0::NO::P12100_INSTRUMENT_ID:151,ILO NORMLEX,ILO Recommendation adopted in 1975
Standard,"L3 Society, Governance & Law",ILO,UN Agency,International,Global,Active,Voluntary,Labour and employment,R152,"Occupational Safety and Health (Dock Work) Recommendation, 1979",R152,1979,1979,Labour & Employment,Recommendations,LS-ILO-R152-1979,International labour standard setting minimum conditions for workers worldwide,R152,https://www.ilo.org/dyn/normlex/en/f?p=NORMLEXPUB:12100:0::NO::P12100_INSTRUMENT_ID:152,ILO NORMLEX,ILO Recommendation adopted in 1979
Standard,"L3 Society, Governance & Law",ILO,UN Agency,International,Global,Active,Voluntary,Labour and employment,R153,"Hours of Work and Rest Periods (Road Transport) Recommendation, 1979",R153,1979,1979,Labour & Employment,Recommendations,LS-ILO-R153-1979,International labour standard setting minimum conditions for workers worldwide,R153,https://www.ilo.org/dyn/normlex/en/f?p=NORMLEXPUB:12100:0::NO::P12100_INSTRUMENT_ID:153,ILO NORMLEX,ILO Recommendation adopted in 1979
Standard,"L3 Society, Governance & Law",ILO,UN Agency,International,Global,Active,Voluntary,Labour and employment,R154,"Medical Examination of Young Persons (Underground Work) Recommendation, 1965",R154,1965,1965,Labour & Employment,Recommendations,LS-ILO-R154-1965,International labour standard setting minimum conditions for workers worldwide,R154,https://www.ilo.org/dyn/normlex/en/f?p=NORMLEXPUB:12100:0::NO::P12100_INSTRUMENT_ID:154,ILO NORMLEX,ILO Recommendation adopted in 1965
Standard,"L3 Society, Governance & Law",ILO,UN Agency,International,Global,Active,Voluntary,Labour and employment,R155,"Minimum Age (Underground Work) Recommendation, 1965",R155,1965,1965,Labour & Employment,Recommendations,LS-ILO-R155-1965,International labour standard setting minimum conditions for workers worldwide,R155,https://www.ilo.org/dyn/normlex/en/f?p=NORMLEXPUB:12100:0::NO::P12100_INSTRUMENT_ID:155,ILO NORMLEX,ILO Recommendation adopted in 1965
Standard,"L3 Society, Governance & Law",ILO,UN Agency,International,Global,Active,Voluntary,Labour and employment,R156,"Workers with Family Responsibilities Recommendation, 1981",R156,1981,1981,Labour & Employment,Recommendations,LS-ILO-R156-1981,International labour standard setting minimum conditions for workers worldwide,R156,https://www.ilo.org/dyn/normlex/en/f?p=NORMLEXPUB:12100:0::NO::P12100_INSTRUMENT_ID:156,ILO NORMLEX,ILO Recommendation adopted in 1981
Standard,"L3 Society, Governance & Law",ILO,UN Agency,International,Global,Active,Voluntary,Labour and employment,R157,"Maintenance of Social Security Rights Recommendation, 1982",R157,1982,1982,Labour & Employment,Recommendations,LS-ILO-R157-1982,International labour standard setting minimum conditions for workers worldwide,R157,https://www.ilo.org/dyn/normlex/en/f?p=NORMLEXPUB:12100:0::NO::P12100_INSTRUMENT_ID:157,ILO NORMLEX,ILO Recommendation adopted in 1982
Standard,"L3 Society, Governance & Law",ILO,UN Agency,International,Global,Active,Voluntary,Labour and employment,R158,"Termination of Employment Recommendation, 1982",R158,1982,1982,Labour & Employment,Recommendations,LS-ILO-R158-1982,International labour standard setting minimum conditions for workers worldwide,R158,https://www.ilo.org/dyn/normlex/en/f?p=NORMLEXPUB:12100:0::NO::P12100_INSTRUMENT_ID:158,ILO NORMLEX,ILO Recommendation adopted in 1982
Standard,"L3 Society, Governance & Law",ILO,UN Agency,International,Global,Active,Voluntary,Labour and employment,R159,"Vocational Rehabilitation and Employment (Disabled Persons) Recommendation, 1983",R159,1983,1983,Labour & Employment,Recommendations,LS-ILO-R159-1983,International labour standard setting minimum conditions for workers worldwide,R159,https://www.ilo.org/dyn/normlex/en/f?p=NORMLEXPUB:12100:0::NO::P12100_INSTRUMENT_ID:159,ILO NORMLEX,ILO Recommendation adopted in 1983
Standard,"L3 Society, Governance & Law",ILO,UN Agency,International,Global,Active,Voluntary,Labour and employment,R160,"Labour Statistics Recommendation, 1985",R160,1985,1985,Labour & Employment,Recommendations,LS-ILO-R160-1985,International labour standard setting minimum conditions for workers worldwide,R160,https://www.ilo.org/dyn/normlex/en/f?p=NORMLEXPUB:12100:0::NO::P12100_INSTRUMENT_ID:160,ILO NORMLEX,ILO Recommendation adopted in 1985
Standard,"L3 Society, Governance & Law",ILO,UN Agency,International,Global,Active,Voluntary,Labour and employment,R161,"Occupational Health Services Recommendation, 1985",R161,1985,1985,Labour & Employment,Recommendations,LS-ILO-R161-1985,International labour standard setting minimum conditions for workers worldwide,R161,https://www.ilo.org/dyn/normlex/en/f?p=NORMLEXPUB:12100:0::NO::P12100_INSTRUMENT_ID:161,ILO NORMLEX,ILO Recommendation adopted in 1985
Standard,"L3 Society, Governance & Law",ILO,UN Agency,International,Global,Active,Voluntary,Labour and employment,R162,"Asbestos Recommendation, 1986",R162,1986,1986,Labour & Employment,Recommendations,LS-ILO-R162-1986,International labour standard setting minimum conditions for workers worldwide,R162,https://www.ilo.org/dyn/normlex/en/f?p=NORMLEXPUB:12100:0::NO::P12100_INSTRUMENT_ID:162,ILO NORMLEX,ILO Recommendation adopted in 1986
Standard,"L3 Society, Governance & Law",ILO,UN Agency,International,Global,Active,Voluntary,Labour and employment,R163,"Seafarers' Welfare Recommendation, 1987",R163,1987,1987,Labour & Employment,Recommendations,LS-ILO-R163-1987,International labour standard setting minimum conditions for workers worldwide,R163,https://www.ilo.org/dyn/normlex/en/f?p=NORMLEXPUB:12100:0::NO::P12100_INSTRUMENT_ID:163,ILO NORMLEX,ILO Recommendation adopted in 1987
Standard,"L3 Society, Governance & Law",ILO,UN Agency,International,Global,Active,Voluntary,Labour and employment,R164,"Health Protection and Medical Care (Seafarers) Recommendation, 1987",R164,1987,1987,Labour & Employment,Recommendations,LS-ILO-R164-1987,International labour standard setting minimum conditions for workers worldwide,R164,https://www.ilo.org/dyn/normlex/en/f?p=NORMLEXPUB:12100:0::NO::P12100_INSTRUMENT_ID:164,ILO NORMLEX,ILO Recommendation adopted in 1987
Standard,"L3 Society, Governance & Law",ILO,UN Agency,International,Global,Active,Voluntary,Labour and employment,R165,"Social Security (Seafarers) Recommendation (Revised), 1987",R165,1987,1987,Labour & Employment,Recommendations,LS-ILO-R165-1987,International labour standard setting minimum conditions for workers worldwide,R165,https://www.ilo.org/dyn/normlex/en/f?p=NORMLEXPUB:12100:0::NO::P12100_INSTRUMENT_ID:165,ILO NORMLEX,ILO Recommendation adopted in 1987
Standard,"L3 Society, Governance & Law",ILO,UN Agency,International,Global,Active,Voluntary,Labour and employment,R166,"Repatriation of Seafarers Recommendation (Revised), 1987",R166,1987,1987,Labour & Employment,Recommendations,LS-ILO-R166-1987,International labour standard setting minimum conditions for workers worldwide,R166,https://www.ilo.org/dyn/normlex/en/f?p=NORMLEXPUB:12100:0::NO::P12100_INSTRUMENT_ID:166,ILO NORMLEX,ILO Recommendation adopted in 1987
Standard,"L3 Society, Governance & Law",ILO,UN Agency,International,Global,Active,Voluntary,Labour and employment,R167,"Safety and Health in Construction Recommendation, 1988",R167,1988,1988,Labour & Employment,Recommendations,LS-ILO-R167-1988,International labour standard setting minimum conditions for workers worldwide,R167,https://www.ilo.org/dyn/normlex/en/f?p=NORMLEXPUB:12100:0::NO::P12100_INSTRUMENT_ID:167,ILO NORMLEX,ILO Recommendation adopted in 1988
Standard,"L3 Society, Governance & Law",ILO,UN Agency,International,Global,Active,Voluntary,Labour and employment,R168,"Employment Promotion and Protection against Unemployment Recommendation, 1988",R168,1988,1988,Labour & Employment,Recommendations,LS-ILO-R168-1988,International labour standard setting minimum conditions for workers worldwide,R168,https://www.ilo.org/dyn/normlex/en/f?p=NORMLEXPUB:12100:0::NO::P12100_INSTRUMENT_ID:168,ILO NORMLEX,ILO Recommendation adopted in 1988
Standard,"L3 Society, Governance & Law",ILO,UN Agency,International,Global,Active,Voluntary,Labour and employment,R169,"Indigenous and Tribal Peoples Recommendation, 1989",R169,1989,1989,Labour & Employment,Recommendations,LS-ILO-R169-1989,International labour standard setting minimum conditions for workers worldwide,R169,https://www.ilo.org/dyn/normlex/en/f?p=NORMLEXPUB:12100:0::NO::P12100_INSTRUMENT_ID:169,ILO NORMLEX,ILO Recommendation adopted in 1989
Standard,"L3 Society, Governance & Law",ILO,UN Agency,International,Global,Active,Voluntary,Labour and employment,R170,"Chemicals Recommendation, 1990",R170,1990,1990,Labour & Employment,Recommendations,LS-ILO-R170-1990,International labour standard setting minimum conditions for workers worldwide,R170,https://www.ilo.org/dyn/normlex/en/f?p=NORMLEXPUB:12100:0::NO::P12100_INSTRUMENT_ID:170,ILO NORMLEX,ILO Recommendation adopted in 1990
Standard,"L3 Society, Governance & Law",ILO,UN Agency,International,Global,Active,Voluntary,Labour and employment,R171,"Night Work Recommendation, 1990",R171,1990,1990,Labour & Employment,Recommendations,LS-ILO-R171-1990,International labour standard setting minimum conditions for workers worldwide,R171,https://www.ilo.org/dyn/normlex/en/f?p=NORMLEXPUB:12100:0::NO::P12100_INSTRUMENT_ID:171,ILO NORMLEX,ILO Recommendation adopted in 1990
Standard,"L3 Society, Governance & Law",ILO,UN Agency,International,Global,Active,Voluntary,Labour and employment,R172,"Working Conditions (Hotels and Restaurants) Recommendation, 1991",R172,1991,1991,Labour & Employment,Recommendations,LS-ILO-R172-1991,International labour standard setting minimum conditions for workers worldwide,R172,https://www.ilo.org/dyn/normlex/en/f?p=NORMLEXPUB:12100:0::NO::P12100_INSTRUMENT_ID:172,ILO NORMLEX,ILO Recommendation adopted in 1991
Standard,"L3 Society, Governance & Law",ILO,UN Agency,International,Global,Active,Voluntary,Labour and employment,R173,"Protection of Workers' Claims (Employer's Insolvency) Recommendation, 1992",R173,1992,1992,Labour & Employment,Recommendations,LS-ILO-R173-1992,International labour standard setting minimum conditions for workers worldwide,R173,https://www.ilo.org/dyn/normlex/en/f?p=NORMLEXPUB:12100:0::NO::P12100_INSTRUMENT_ID:173,ILO NORMLEX,ILO Recommendation adopted in 1992
Standard,"L3 Society, Governance & Law",ILO,UN Agency,International,Global,Active,Voluntary,Labour and employment,R174,"Prevention of Major Industrial Accidents Recommendation, 1993",R174,1993,1993,Labour & Employment,Recommendations,LS-ILO-R174-1993,International labour standard setting minimum conditions for workers worldwide,R174,https://www.ilo.org/dyn/normlex/en/f?p=NORMLEXPUB:12100:0::NO::P12100_INSTRUMENT_ID:174,ILO NORMLEX,ILO Recommendation adopted in 1993
Standard,"L3 Society, Governance & Law",ILO,UN Agency,International,Global,Active,Voluntary,Labour and employment,R175,"Part-time Work Recommendation, 1994",R175,1994,1994,Labour & Employment,Recommendations,LS-ILO-R175-1994,International labour standard setting minimum conditions for workers worldwide,R175,https://www.ilo.org/dyn/normlex/en/f?p=NORMLEXPUB:12100:0::NO::P12100_INSTRUMENT_ID:175,ILO NORMLEX,ILO Recommendation adopted in 1994
Standard,"L3 Society, Governance & Law",ILO,UN Agency,International,Global,Active,Voluntary,Labour and employment,R176,"Safety and Health in Mines Recommendation, 1995",R176,1995,1995,Labour & Employment,Recommendations,LS-ILO-R176-1995,International labour standard setting minimum conditions for workers worldwide,R176,https://www.ilo.org/dyn/normlex/en/f?p=NORMLEXPUB:12100:0::NO::P12100_INSTRUMENT_ID:176,ILO NORMLEX,ILO Recommendation adopted in 1995
Standard,"L3 Society, Governance & Law",ILO,UN Agency,International,Global,Active,Voluntary,Labour and employment,R177,"Home Work Recommendation, 1996",R177,1996,1996,Labour & Employment,Recommendations,LS-ILO-R177-1996,International labour standard setting minimum conditions for workers worldwide,R177,https://www.ilo.org/dyn/normlex/en/f?p=NORMLEXPUB:12100:0::NO::P12100_INSTRUMENT_ID:177,ILO NORMLEX,ILO Recommendation adopted in 1996
Standard,"L3 Society, Governance & Law",ILO,UN Agency,International,Global,Active,Voluntary,Labour and employment,R178,"Labour Inspection (Seafarers) Recommendation, 1996",R178,1996,1996,Labour & Employment,Recommendations,LS-ILO-R178-1996,International labour standard setting minimum conditions for workers worldwide,R178,https://www.ilo.org/dyn/normlex/en/f?p=NORMLEXPUB:12100:0::NO::P12100_INSTRUMENT_ID:178,ILO NORMLEX,ILO Recommendation adopted in 1996
Standard,"L3 Society, Governance & Law",ILO,UN Agency,International,Global,Active,Voluntary,Labour and employment,R179,"Recruitment and Placement of Seafarers Recommendation, 1996",R179,1996,1996,Labour & Employment,Recommendations,LS-ILO-R179-1996,International labour standard setting minimum conditions for workers worldwide,R179,https://www.ilo.org/dyn/normlex/en/f?p=NORMLEXPUB:12100:0::NO::P12100_INSTRUMENT_ID:179,ILO NORMLEX,ILO Recommendation adopted in 1996
Standard,"L3 Society, Governance & Law",ILO,UN Agency,International,Global,Active,Voluntary,Labour and employment,R180,"Seafarers' Hours of Work and the Manning of Ships Recommendation, 1996",R180,1996,1996,Labour & Employment,Recommendations,LS-ILO-R180-1996,International labour standard setting minimum conditions for workers worldwide,R180,https://www.ilo.org/dyn/normlex/en/f?p=NORMLEXPUB:12100:0::NO::P12100_INSTRUMENT_ID:180,ILO NORMLEX,ILO Recommendation adopted in 1996
Standard,"L3 Society, Governance & Law",ILO,UN Agency,International,Global,Active,Voluntary,Labour and employment,R181,"Private Employment Agencies Recommendation, 1997",R181,1997,1997,Labour & Employment,Recommendations,LS-ILO-R181-1997,International labour standard setting minimum conditions for workers worldwide,R181,https://www.ilo.org/dyn/normlex/en/f?p=NORMLEXPUB:12100:0::NO::P12100_INSTRUMENT_ID:181,ILO NORMLEX,ILO Recommendation adopted in 1997
Standard,"L3 Society, Governance & Law",ILO,UN Agency,International,Global,Active,Voluntary,Labour and employment,R182,"Worst Forms of Child Labour Recommendation, 1999",R182,1999,1999,Labour & Employment,Recommendations,LS-ILO-R182-1999,International labour standard setting minimum conditions for workers worldwide,R182,https://www.ilo.org/dyn/normlex/en/f?p=NORMLEXPUB:12100:0::NO::P12100_INSTRUMENT_ID:182,ILO NORMLEX,ILO Recommendation adopted in 1999
Standard,"L3 Society, Governance & Law",ILO,UN Agency,International,Global,Active,Voluntary,Labour and employment,R183,"Maternity Protection Recommendation, 2000",R183,2000,2000,Labour & Employment,Recommendations,LS-ILO-R183-2000,International labour standard setting minimum conditions for workers worldwide,R183,https://www.ilo.org/dyn/normlex/en/f?p=NORMLEXPUB:12100:0::NO::P12100_INSTRUMENT_ID:183,ILO NORMLEX,ILO Recommendation adopted in 2000
Standard,"L3 Society, Governance & Law",ILO,UN Agency,International,Global,Active,Voluntary,Labour and employment,R184,"Safety and Health in Agriculture Recommendation, 2001",R184,2001,2001,Labour & Employment,Recommendations,LS-ILO-R184-2001,International labour standard setting minimum conditions for workers worldwide,R184,https://www.ilo.org/dyn/normlex/en/f?p=NORMLEXPUB:12100:0::NO::P12100_INSTRUMENT_ID:184,ILO NORMLEX,ILO Recommendation adopted in 2001
Standard,"L3 Society, Governance & Law",ILO,UN Agency,International,Global,Active,Voluntary,Labour and employment,R185,"Seafarers' Identity Documents Recommendation (Revised), 2003",R185,2003,2003,Labour & Employment,Recommendations,LS-ILO-R185-2003,International labour standard setting minimum conditions for workers worldwide,R185,https://www.ilo.org/dyn/normlex/en/f?p=NORMLEXPUB:12100:0::NO::P12100_INSTRUMENT_ID:185,ILO NORMLEX,ILO Recommendation adopted in 2003
Standard,"L3 Society, Governance & Law",ILO,UN Agency,International,Global,Active,Voluntary,Labour and employment,R186,"Maritime Labour Convention Recommendation, 2006",R186,2006,2006,Labour & Employment,Recommendations,LS-ILO-R186-2006,International labour standard setting minimum conditions for workers worldwide,R186,https://www.ilo.org/dyn/normlex/en/f?p=NORMLEXPUB:12100:0::NO::P12100_INSTRUMENT_ID:186,ILO NORMLEX,ILO Recommendation adopted in 2006
Standard,"L3 Society, Governance & Law",ILO,UN Agency,International,Global,Active,Voluntary,Labour and employment,R187,"Promotional Framework for Occupational Safety and Health Recommendation, 2006",R187,2006,2006,Labour & Employment,Recommendations,LS-ILO-R187-2006,International labour standard setting minimum conditions for workers worldwide,R187,https://www.ilo.org/dyn/normlex/en/f?p=NORMLEXPUB:12100:0::NO::P12100_INSTRUMENT_ID:187,ILO NORMLEX,ILO Recommendation adopted in 2006
Standard,"L3 Society, Governance & Law",ILO,UN Agency,International,Global,Active,Voluntary,Labour and employment,R188,"Work in Fishing Recommendation, 2007",R188,2007,2007,Labour & Employment,Recommendations,LS-ILO-R188-2007,International labour standard setting minimum conditions for workers worldwide,R188,https://www.ilo.org/dyn/normlex/en/f?p=NORMLEXPUB:12100:0::NO::P12100_INSTRUMENT_ID:188,ILO NORMLEX,ILO Recommendation adopted in 2007
Standard,"L3 Society, Governance & Law",ILO,UN Agency,International,Global,Active,Voluntary,Labour and employment,R189,"Domestic Workers Recommendation, 2011",R189,2011,2011,Labour & Employment,Recommendations,LS-ILO-R189-2011,International labour standard setting minimum conditions for workers worldwide,R189,https://www.ilo.org/dyn/normlex/en/f?p=NORMLEXPUB:12100:0::NO::P12100_INSTRUMENT_ID:189,ILO NORMLEX,ILO Recommendation adopted in 2011
